0.0000000000	0.577545940876	0.002144001890	0.000320420600	0.000097319135	-85.576645438290	
2385.0000000000	-nan	-nan	-nan	 nan	-nan	
2386.0000000000	-nan	-nan	 nan	-nan	-nan	
2387.0000000000	-nan	-nan	-nan	 nan	-nan	
2388.0000000000	-nan	-nan	 nan	-nan	-nan	
2389.0000000000	-nan	-nan	-nan	 nan	-nan	
2390.0000000000	-nan	-nan	 nan	-nan	-nan	
2391.0000000000	-nan	-nan	-nan	 nan	-nan	
2392.0000000000	-nan	-nan	 nan	-nan	-nan	
2393.0000000000	-nan	-nan	-nan	 nan	-nan	
2394.0000000000	-nan	-nan	 nan	-nan	-nan	
2395.0000000000	-nan	-nan	-nan	 nan	-nan	
2396.0000000000	-nan	-nan	 nan	-nan	-nan	
2397.0000000000	-nan	-nan	-nan	 nan	-nan	
2398.0000000000	-nan	-nan	 nan	-nan	-nan	
2399.0000000000	-nan	-nan	-nan	 nan	-nan	
2400.0000000000	-nan	-nan	 nan	-nan	-nan	
2401.0000000000	-nan	-nan	-nan	 nan	-nan	
2402.0000000000	-nan	-nan	 nan	-nan	-nan	
2403.0000000000	-nan	-nan	-nan	 nan	-nan	
2404.0000000000	-nan	-nan	 nan	-nan	-nan	
2405.0000000000	-nan	-nan	-nan	 nan	-nan	
2406.0000000000	-nan	-nan	 nan	-nan	-nan	
2407.0000000000	-nan	-nan	-nan	 nan	-nan	
2408.0000000000	-nan	-nan	 nan	-nan	-nan	
2409.0000000000	-nan	-nan	-nan	 nan	-nan	
2410.0000000000	-nan	-nan	 nan	-nan	-nan	
2411.0000000000	-nan	-nan	-nan	 nan	-nan	
2412.0000000000	-nan	-nan	 nan	-nan	-nan	
2413.0000000000	-nan	-nan	-nan	 nan	-nan	
2414.0000000000	-nan	-nan	 nan	-nan	-nan	
2415.0000000000	-nan	-nan	-nan	 nan	-nan	
2416.0000000000	-nan	-nan	 nan	-nan	-nan	
2417.0000000000	-nan	-nan	-nan	 nan	-nan	
2418.0000000000	-nan	-nan	 nan	-nan	-nan	
2419.0000000000	-nan	-nan	-nan	 nan	-nan	
2420.0000000000	-nan	-nan	 nan	-nan	-nan	
2421.0000000000	-nan	-nan	-nan	 nan	-nan	
2422.0000000000	-nan	-nan	 nan	-nan	-nan	
2423.0000000000	-nan	-nan	-nan	 nan	-nan	
2424.0000000000	-nan	-nan	 nan	-nan	-nan	
2425.0000000000	-nan	-nan	-nan	 nan	-nan	
2426.0000000000	-nan	-nan	 nan	-nan	-nan	
2427.0000000000	-nan	-nan	-nan	 nan	-nan	
2428.0000000000	-nan	-nan	 nan	-nan	-nan	
2429.0000000000	-nan	-nan	-nan	 nan	-nan	
2430.0000000000	-nan	-nan	 nan	-nan	-nan	
2431.0000000000	-nan	-nan	-nan	 nan	-nan	
2432.0000000000	-nan	-nan	 nan	-nan	-nan	
2433.0000000000	-nan	-nan	-nan	 nan	-nan	
2434.0000000000	-nan	-nan	 nan	-nan	-nan	
2435.0000000000	-nan	-nan	-nan	 nan	-nan	
2436.0000000000	-nan	-nan	 nan	-nan	-nan	
2437.0000000000	-nan	-nan	-nan	 nan	-nan	
2438.0000000000	-nan	-nan	 nan	-nan	-nan	
2439.0000000000	-nan	-nan	-nan	 nan	-nan	
2440.0000000000	-nan	-nan	 nan	-nan	-nan	
2441.0000000000	-nan	-nan	-nan	 nan	-nan	
2442.0000000000	-nan	-nan	 nan	-nan	-nan	
2443.0000000000	-nan	-nan	-nan	 nan	-nan	
2444.0000000000	-nan	-nan	 nan	-nan	-nan	
2445.0000000000	-nan	-nan	-nan	 nan	-nan	
2446.0000000000	-nan	-nan	 nan	-nan	-nan	
2447.0000000000	-nan	-nan	-nan	 nan	-nan	
2448.0000000000	-nan	-nan	 nan	-nan	-nan	
2449.0000000000	-nan	-nan	-nan	 nan	-nan	
2450.0000000000	-nan	-nan	 nan	-nan	-nan	
2451.0000000000	-nan	-nan	-nan	 nan	-nan	
2452.0000000000	-nan	-nan	 nan	-nan	-nan	
2453.0000000000	-nan	-nan	-nan	 nan	-nan	
2454.0000000000	-nan	-nan	 nan	-nan	-nan	
2455.0000000000	-nan	-nan	-nan	 nan	-nan	
2456.0000000000	-nan	-nan	 nan	-nan	-nan	
2457.0000000000	-nan	-nan	-nan	 nan	-nan	
2458.0000000000	-nan	-nan	 nan	-nan	-nan	
2459.0000000000	-nan	-nan	-nan	 nan	-nan	
2460.0000000000	-nan	-nan	 nan	-nan	-nan	
2461.0000000000	-nan	-nan	-nan	 nan	-nan	
2462.0000000000	-nan	-nan	 nan	-nan	-nan	
2463.0000000000	-nan	-nan	-nan	 nan	-nan	
2464.0000000000	-nan	-nan	 nan	-nan	-nan	
2465.0000000000	-nan	-nan	-nan	 nan	-nan	
2466.0000000000	-nan	-nan	 nan	-nan	-nan	
2467.0000000000	-nan	-nan	-nan	 nan	-nan	
2468.0000000000	-nan	-nan	 nan	-nan	-nan	
2469.0000000000	-nan	-nan	-nan	 nan	-nan	
2470.0000000000	-nan	-nan	 nan	-nan	-nan	
2471.0000000000	-nan	-nan	-nan	 nan	-nan	
2472.0000000000	-nan	-nan	 nan	-nan	-nan	
2473.0000000000	-nan	-nan	-nan	 nan	-nan	
2474.0000000000	-nan	-nan	 nan	-nan	-nan	
2475.0000000000	-nan	-nan	-nan	 nan	-nan	
2476.0000000000	-nan	-nan	 nan	-nan	-nan	
2477.0000000000	-nan	-nan	-nan	 nan	-nan	
2478.0000000000	-nan	-nan	 nan	-nan	-nan	
2479.0000000000	-nan	-nan	-nan	 nan	-nan	
2480.0000000000	-nan	-nan	 nan	-nan	-nan	
2481.0000000000	-nan	-nan	-nan	 nan	-nan	
2482.0000000000	-nan	-nan	 nan	-nan	-nan	
2483.0000000000	-nan	-nan	-nan	 nan	-nan	
2484.0000000000	-nan	-nan	 nan	-nan	-nan	
2485.0000000000	-nan	-nan	-nan	 nan	-nan	
2486.0000000000	-nan	-nan	 nan	-nan	-nan	
2487.0000000000	-nan	-nan	-nan	 nan	-nan	
2488.0000000000	-nan	-nan	 nan	-nan	-nan	
2489.0000000000	-nan	-nan	-nan	 nan	-nan	
2490.0000000000	-nan	-nan	 nan	-nan	-nan	
2491.0000000000	-nan	-nan	-nan	 nan	-nan	
2492.0000000000	-nan	-nan	 nan	-nan	-nan	
2493.0000000000	-nan	-nan	-nan	 nan	-nan	
2494.0000000000	-nan	-nan	 nan	-nan	-nan	
2495.0000000000	-nan	-nan	-nan	 nan	-nan	
2496.0000000000	-nan	-nan	 nan	-nan	-nan	
2497.0000000000	-nan	-nan	-nan	 nan	-nan	
2498.0000000000	-nan	-nan	 nan	-nan	-nan	
2499.0000000000	-nan	-nan	-nan	 nan	-nan	
2500.0000000000	-nan	-nan	 nan	-nan	-nan	
2501.0000000000	-nan	-nan	-nan	 nan	-nan	
2502.0000000000	-nan	-nan	 nan	-nan	-nan	
2503.0000000000	-nan	-nan	-nan	 nan	-nan	
2504.0000000000	-nan	-nan	 nan	-nan	-nan	
2505.0000000000	-nan	-nan	-nan	 nan	-nan	
2506.0000000000	-nan	-nan	 nan	-nan	-nan	
2507.0000000000	-nan	-nan	-nan	 nan	-nan	
2508.0000000000	-nan	-nan	 nan	-nan	-nan	
2509.0000000000	-nan	-nan	-nan	 nan	-nan	
2510.0000000000	-nan	-nan	 nan	-nan	-nan	
2511.0000000000	-nan	-nan	-nan	 nan	-nan	
2512.0000000000	-nan	-nan	 nan	-nan	-nan	
2513.0000000000	-nan	-nan	-nan	 nan	-nan	
2514.0000000000	-nan	-nan	 nan	-nan	-nan	
2515.0000000000	-nan	-nan	-nan	 nan	-nan	
2516.0000000000	-nan	-nan	 nan	-nan	-nan	
2517.0000000000	-nan	-nan	-nan	 nan	-nan	
2518.0000000000	-nan	-nan	 nan	-nan	-nan	
2519.0000000000	-nan	-nan	-nan	 nan	-nan	
2520.0000000000	-nan	-nan	 nan	-nan	-nan	
2521.0000000000	-nan	-nan	-nan	 nan	-nan	
2522.0000000000	-nan	-nan	 nan	-nan	-nan	
2523.0000000000	-nan	-nan	-nan	 nan	-nan	
2524.0000000000	-nan	-nan	 nan	-nan	-nan	
2525.0000000000	-nan	-nan	-nan	 nan	-nan	
2526.0000000000	-nan	-nan	 nan	-nan	-nan	
2527.0000000000	-nan	-nan	-nan	 nan	-nan	
2528.0000000000	-nan	-nan	 nan	-nan	-nan	
2529.0000000000	-nan	-nan	-nan	 nan	-nan	
2530.0000000000	-nan	-nan	 nan	-nan	-nan	
2531.0000000000	-nan	-nan	-nan	 nan	-nan	
2532.0000000000	-nan	-nan	 nan	-nan	-nan	
2533.0000000000	-nan	-nan	-nan	 nan	-nan	
2534.0000000000	-nan	-nan	 nan	-nan	-nan	
2535.0000000000	-nan	-nan	-nan	 nan	-nan	
2536.0000000000	-nan	-nan	 nan	-nan	-nan	
2537.0000000000	-nan	-nan	-nan	 nan	-nan	
2538.0000000000	-nan	-nan	 nan	-nan	-nan	
2539.0000000000	-nan	-nan	-nan	 nan	-nan	
2540.0000000000	-nan	-nan	 nan	-nan	-nan	
2541.0000000000	-nan	-nan	-nan	 nan	-nan	
2542.0000000000	-nan	-nan	 nan	-nan	-nan	
2543.0000000000	-nan	-nan	-nan	 nan	-nan	
2544.0000000000	-nan	-nan	 nan	-nan	-nan	
2545.0000000000	-nan	-nan	-nan	 nan	-nan	
2546.0000000000	-nan	-nan	 nan	-nan	-nan	
2547.0000000000	-nan	-nan	-nan	 nan	-nan	
2548.0000000000	-nan	-nan	 nan	-nan	-nan	
2549.0000000000	-nan	-nan	-nan	 nan	-nan	
2550.0000000000	-nan	-nan	 nan	-nan	-nan	
2551.0000000000	-nan	-nan	-nan	 nan	-nan	
2552.0000000000	-nan	-nan	 nan	-nan	-nan	
2553.0000000000	-nan	-nan	-nan	 nan	-nan	
2554.0000000000	-nan	-nan	 nan	-nan	-nan	
2555.0000000000	-nan	-nan	-nan	 nan	-nan	
2556.0000000000	-nan	-nan	 nan	-nan	-nan	
2557.0000000000	-nan	-nan	-nan	 nan	-nan	
2558.0000000000	-nan	-nan	 nan	-nan	-nan	
2559.0000000000	-nan	-nan	-nan	 nan	-nan	
2560.0000000000	-nan	-nan	 nan	-nan	-nan	
2561.0000000000	-nan	-nan	-nan	 nan	-nan	
2562.0000000000	-nan	-nan	 nan	-nan	-nan	
2563.0000000000	-nan	-nan	-nan	 nan	-nan	
2564.0000000000	-nan	-nan	 nan	-nan	-nan	
2565.0000000000	-nan	-nan	-nan	 nan	-nan	
2566.0000000000	-nan	-nan	 nan	-nan	-nan	
2567.0000000000	-nan	-nan	-nan	 nan	-nan	
2568.0000000000	-nan	-nan	 nan	-nan	-nan	
2569.0000000000	-nan	-nan	-nan	 nan	-nan	
2570.0000000000	-nan	-nan	 nan	-nan	-nan	
2571.0000000000	-nan	-nan	-nan	 nan	-nan	
2572.0000000000	-nan	-nan	 nan	-nan	-nan	
2573.0000000000	-nan	-nan	-nan	 nan	-nan	
2574.0000000000	-nan	-nan	 nan	-nan	-nan	
2575.0000000000	-nan	-nan	-nan	 nan	-nan	
2576.0000000000	-nan	-nan	 nan	-nan	-nan	
2577.0000000000	-nan	-nan	-nan	 nan	-nan	
2578.0000000000	-nan	-nan	 nan	-nan	-nan	
2579.0000000000	-nan	-nan	-nan	 nan	-nan	
2580.0000000000	-nan	-nan	 nan	-nan	-nan	
2581.0000000000	-nan	-nan	-nan	 nan	-nan	
2582.0000000000	-nan	-nan	 nan	-nan	-nan	
2583.0000000000	-nan	-nan	-nan	 nan	-nan	
2584.0000000000	-nan	-nan	 nan	-nan	-nan	
2585.0000000000	-nan	-nan	-nan	 nan	-nan	
2586.0000000000	-nan	-nan	 nan	-nan	-nan	
2587.0000000000	-nan	-nan	-nan	 nan	-nan	
2588.0000000000	-nan	-nan	 nan	-nan	-nan	
2589.0000000000	-nan	-nan	-nan	 nan	-nan	
2590.0000000000	-nan	-nan	 nan	-nan	-nan	
2591.0000000000	-nan	-nan	-nan	 nan	-nan	
2592.0000000000	-nan	-nan	 nan	-nan	-nan	
2593.0000000000	-nan	-nan	-nan	 nan	-nan	
2594.0000000000	-nan	-nan	 nan	-nan	-nan	
2595.0000000000	-nan	-nan	-nan	 nan	-nan	
2596.0000000000	-nan	-nan	 nan	-nan	-nan	
2597.0000000000	-nan	-nan	-nan	 nan	-nan	
2598.0000000000	-nan	-nan	 nan	-nan	-nan	
2599.0000000000	-nan	-nan	-nan	 nan	-nan	
2600.0000000000	-nan	-nan	 nan	-nan	-nan	
2601.0000000000	-nan	-nan	-nan	 nan	-nan	
2602.0000000000	-nan	-nan	 nan	-nan	-nan	
2603.0000000000	-nan	-nan	-nan	 nan	-nan	
2604.0000000000	-nan	-nan	 nan	-nan	-nan	
2605.0000000000	-nan	-nan	-nan	 nan	-nan	
2606.0000000000	-nan	-nan	 nan	-nan	-nan	
2607.0000000000	-nan	-nan	-nan	 nan	-nan	
2608.0000000000	-nan	-nan	 nan	-nan	-nan	
2609.0000000000	-nan	-nan	-nan	 nan	-nan	
2610.0000000000	-nan	-nan	 nan	-nan	-nan	
2611.0000000000	-nan	-nan	-nan	 nan	-nan	
2612.0000000000	-nan	-nan	 nan	-nan	-nan	
2613.0000000000	-nan	-nan	-nan	 nan	-nan	
2614.0000000000	-nan	-nan	 nan	-nan	-nan	
2615.0000000000	-nan	-nan	-nan	 nan	-nan	
2616.0000000000	-nan	-nan	 nan	-nan	-nan	
2617.0000000000	-nan	-nan	-nan	 nan	-nan	
2618.0000000000	-nan	-nan	 nan	-nan	-nan	
2619.0000000000	-nan	-nan	-nan	 nan	-nan	
2620.0000000000	-nan	-nan	 nan	-nan	-nan	
2621.0000000000	-nan	-nan	-nan	 nan	-nan	
2622.0000000000	-nan	-nan	 nan	-nan	-nan	
2623.0000000000	-nan	-nan	-nan	 nan	-nan	
2624.0000000000	-nan	-nan	 nan	-nan	-nan	
2625.0000000000	-nan	-nan	-nan	 nan	-nan	
2626.0000000000	-nan	-nan	 nan	-nan	-nan	
2627.0000000000	-nan	-nan	-nan	 nan	-nan	
2628.0000000000	-nan	-nan	 nan	-nan	-nan	
2629.0000000000	-nan	-nan	-nan	 nan	-nan	
2630.0000000000	-nan	-nan	 nan	-nan	-nan	
2631.0000000000	-nan	-nan	-nan	 nan	-nan	
2632.0000000000	-nan	-nan	 nan	-nan	-nan	
2633.0000000000	-nan	-nan	-nan	 nan	-nan	
2634.0000000000	-nan	-nan	 nan	-nan	-nan	
2635.0000000000	-nan	-nan	-nan	 nan	-nan	
2636.0000000000	-nan	-nan	 nan	-nan	-nan	
2637.0000000000	-nan	-nan	-nan	 nan	-nan	
2638.0000000000	-nan	-nan	 nan	-nan	-nan	
2639.0000000000	-nan	-nan	-nan	 nan	-nan	
2640.0000000000	-nan	-nan	 nan	-nan	-nan	
2641.0000000000	-nan	-nan	-nan	 nan	-nan	
2642.0000000000	-nan	-nan	 nan	-nan	-nan	
2643.0000000000	-nan	-nan	-nan	 nan	-nan	
2644.0000000000	-nan	-nan	 nan	-nan	-nan	
2645.0000000000	-nan	-nan	-nan	 nan	-nan	
2646.0000000000	-nan	-nan	 nan	-nan	-nan	
2647.0000000000	-nan	-nan	-nan	 nan	-nan	
2648.0000000000	-nan	-nan	 nan	-nan	-nan	
2649.0000000000	-nan	-nan	-nan	 nan	-nan	
2650.0000000000	-nan	-nan	 nan	-nan	-nan	
2651.0000000000	-nan	-nan	-nan	 nan	-nan	
2652.0000000000	-nan	-nan	 nan	-nan	-nan	
2653.0000000000	-nan	-nan	-nan	 nan	-nan	
2654.0000000000	-nan	-nan	 nan	-nan	-nan	
2655.0000000000	-nan	-nan	-nan	 nan	-nan	
2656.0000000000	-nan	-nan	 nan	-nan	-nan	
2657.0000000000	-nan	-nan	-nan	 nan	-nan	
2658.0000000000	-nan	-nan	 nan	-nan	-nan	
2659.0000000000	-nan	-nan	-nan	 nan	-nan	
2660.0000000000	-nan	-nan	 nan	-nan	-nan	
2661.0000000000	-nan	-nan	-nan	 nan	-nan	
2662.0000000000	-nan	-nan	 nan	-nan	-nan	
2663.0000000000	-nan	-nan	-nan	 nan	-nan	
2664.0000000000	-nan	-nan	 nan	-nan	-nan	
2665.0000000000	-nan	-nan	-nan	 nan	-nan	
2666.0000000000	-nan	-nan	 nan	-nan	-nan	
2667.0000000000	-nan	-nan	-nan	 nan	-nan	
2668.0000000000	-nan	-nan	 nan	-nan	-nan	
2669.0000000000	-nan	-nan	-nan	 nan	-nan	
2670.0000000000	-nan	-nan	 nan	-nan	-nan	
2671.0000000000	-nan	-nan	-nan	 nan	-nan	
2672.0000000000	-nan	-nan	 nan	-nan	-nan	
2673.0000000000	-nan	-nan	-nan	 nan	-nan	
2674.0000000000	-nan	-nan	 nan	-nan	-nan	
2675.0000000000	-nan	-nan	-nan	 nan	-nan	
2676.0000000000	-nan	-nan	 nan	-nan	-nan	
2677.0000000000	-nan	-nan	-nan	 nan	-nan	
2678.0000000000	-nan	-nan	 nan	-nan	-nan	
2679.0000000000	-nan	-nan	-nan	 nan	-nan	
2680.0000000000	-nan	-nan	 nan	-nan	-nan	
2681.0000000000	-nan	-nan	-nan	 nan	-nan	
2682.0000000000	-nan	-nan	 nan	-nan	-nan	
2683.0000000000	-nan	-nan	-nan	 nan	-nan	
2684.0000000000	-nan	-nan	 nan	-nan	-nan	
2685.0000000000	-nan	-nan	-nan	 nan	-nan	
2686.0000000000	-nan	-nan	 nan	-nan	-nan	
2687.0000000000	-nan	-nan	-nan	 nan	-nan	
2688.0000000000	-nan	-nan	 nan	-nan	-nan	
2689.0000000000	-nan	-nan	-nan	 nan	-nan	
2690.0000000000	-nan	-nan	 nan	-nan	-nan	
2691.0000000000	-nan	-nan	-nan	 nan	-nan	
2692.0000000000	-nan	-nan	 nan	-nan	-nan	
2693.0000000000	-nan	-nan	-nan	 nan	-nan	
2694.0000000000	-nan	-nan	 nan	-nan	-nan	
2695.0000000000	-nan	-nan	-nan	 nan	-nan	
2696.0000000000	-nan	-nan	 nan	-nan	-nan	
2697.0000000000	-nan	-nan	-nan	 nan	-nan	
2698.0000000000	-nan	-nan	 nan	-nan	-nan	
2699.0000000000	-nan	-nan	-nan	 nan	-nan	
2700.0000000000	-nan	-nan	 nan	-nan	-nan	
2701.0000000000	-nan	-nan	-nan	 nan	-nan	
2702.0000000000	-nan	-nan	 nan	-nan	-nan	
2703.0000000000	-nan	-nan	-nan	 nan	-nan	
2704.0000000000	-nan	-nan	 nan	-nan	-nan	
2705.0000000000	-nan	-nan	-nan	 nan	-nan	
2706.0000000000	-nan	-nan	 nan	-nan	-nan	
2707.0000000000	-nan	-nan	-nan	 nan	-nan	
2708.0000000000	-nan	-nan	 nan	-nan	-nan	
2709.0000000000	-nan	-nan	-nan	 nan	-nan	
2710.0000000000	-nan	-nan	 nan	-nan	-nan	
2711.0000000000	-nan	-nan	-nan	 nan	-nan	
2712.0000000000	-nan	-nan	 nan	-nan	-nan	
2713.0000000000	-nan	-nan	-nan	 nan	-nan	
2714.0000000000	-nan	-nan	 nan	-nan	-nan	
2715.0000000000	-nan	-nan	-nan	 nan	-nan	
2716.0000000000	-nan	-nan	 nan	-nan	-nan	
2717.0000000000	-nan	-nan	-nan	 nan	-nan	
2718.0000000000	-nan	-nan	 nan	-nan	-nan	
2719.0000000000	-nan	-nan	-nan	 nan	-nan	
2720.0000000000	-nan	-nan	 nan	-nan	-nan	
2721.0000000000	-nan	-nan	-nan	 nan	-nan	
2722.0000000000	-nan	-nan	 nan	-nan	-nan	
2723.0000000000	-nan	-nan	-nan	 nan	-nan	
2724.0000000000	-nan	-nan	 nan	-nan	-nan	
2725.0000000000	-nan	-nan	-nan	 nan	-nan	
2726.0000000000	-nan	-nan	 nan	-nan	-nan	
2727.0000000000	-nan	-nan	-nan	 nan	-nan	
2728.0000000000	-nan	-nan	 nan	-nan	-nan	
2729.0000000000	-nan	-nan	-nan	 nan	-nan	
2730.0000000000	-nan	-nan	 nan	-nan	-nan	
2731.0000000000	-nan	-nan	-nan	 nan	-nan	
2732.0000000000	-nan	-nan	 nan	-nan	-nan	
2733.0000000000	-nan	-nan	-nan	 nan	-nan	
2734.0000000000	-nan	-nan	 nan	-nan	-nan	
2735.0000000000	-nan	-nan	-nan	 nan	-nan	
2736.0000000000	-nan	-nan	 nan	-nan	-nan	
2737.0000000000	-nan	-nan	-nan	 nan	-nan	
2738.0000000000	-nan	-nan	 nan	-nan	-nan	
2739.0000000000	-nan	-nan	-nan	 nan	-nan	
2740.0000000000	-nan	-nan	 nan	-nan	-nan	
2741.0000000000	-nan	-nan	-nan	 nan	-nan	
2742.0000000000	-nan	-nan	 nan	-nan	-nan	
2743.0000000000	-nan	-nan	-nan	 nan	-nan	
2744.0000000000	-nan	-nan	 nan	-nan	-nan	
2745.0000000000	-nan	-nan	-nan	 nan	-nan	
2746.0000000000	-nan	-nan	 nan	-nan	-nan	
2747.0000000000	-nan	-nan	-nan	 nan	-nan	
2748.0000000000	-nan	-nan	 nan	-nan	-nan	
2749.0000000000	-nan	-nan	-nan	 nan	-nan	
2750.0000000000	-nan	-nan	 nan	-nan	-nan	
2751.0000000000	-nan	-nan	-nan	 nan	-nan	
2752.0000000000	-nan	-nan	 nan	-nan	-nan	
2753.0000000000	-nan	-nan	-nan	 nan	-nan	
2754.0000000000	-nan	-nan	 nan	-nan	-nan	
2755.0000000000	-nan	-nan	-nan	 nan	-nan	
2756.0000000000	-nan	-nan	 nan	-nan	-nan	
2757.0000000000	-nan	-nan	-nan	 nan	-nan	
2758.0000000000	-nan	-nan	 nan	-nan	-nan	
2759.0000000000	-nan	-nan	-nan	 nan	-nan	
2760.0000000000	-nan	-nan	 nan	-nan	-nan	
2761.0000000000	-nan	-nan	-nan	 nan	-nan	
2762.0000000000	-nan	-nan	 nan	-nan	-nan	
2763.0000000000	-nan	-nan	-nan	 nan	-nan	
2764.0000000000	-nan	-nan	 nan	-nan	-nan	
2765.0000000000	-nan	-nan	-nan	 nan	-nan	
2766.0000000000	-nan	-nan	 nan	-nan	-nan	
2767.0000000000	-nan	-nan	-nan	 nan	-nan	
2768.0000000000	-nan	-nan	 nan	-nan	-nan	
2769.0000000000	-nan	-nan	-nan	 nan	-nan	
2770.0000000000	-nan	-nan	 nan	-nan	-nan	
2771.0000000000	-nan	-nan	-nan	 nan	-nan	
2772.0000000000	-nan	-nan	 nan	-nan	-nan	
2773.0000000000	-nan	-nan	-nan	 nan	-nan	
2774.0000000000	-nan	-nan	 nan	-nan	-nan	
2775.0000000000	-nan	-nan	-nan	 nan	-nan	
2776.0000000000	-nan	-nan	 nan	-nan	-nan	
2777.0000000000	-nan	-nan	-nan	 nan	-nan	
2778.0000000000	-nan	-nan	 nan	-nan	-nan	
2779.0000000000	-nan	-nan	-nan	 nan	-nan	
2780.0000000000	-nan	-nan	 nan	-nan	-nan	
2781.0000000000	-nan	-nan	-nan	 nan	-nan	
2782.0000000000	-nan	-nan	 nan	-nan	-nan	
2783.0000000000	-nan	-nan	-nan	 nan	-nan	
2784.0000000000	-nan	-nan	 nan	-nan	-nan	
2785.0000000000	-nan	-nan	-nan	 nan	-nan	
2786.0000000000	-nan	-nan	 nan	-nan	-nan	
2787.0000000000	-nan	-nan	-nan	 nan	-nan	
2788.0000000000	-nan	-nan	 nan	-nan	-nan	
2789.0000000000	-nan	-nan	-nan	 nan	-nan	
2790.0000000000	-nan	-nan	 nan	-nan	-nan	
2791.0000000000	-nan	-nan	-nan	 nan	-nan	
2792.0000000000	-nan	-nan	 nan	-nan	-nan	
2793.0000000000	-nan	-nan	-nan	 nan	-nan	
2794.0000000000	-nan	-nan	 nan	-nan	-nan	
2795.0000000000	-nan	-nan	-nan	 nan	-nan	
2796.0000000000	-nan	-nan	 nan	-nan	-nan	
2797.0000000000	-nan	-nan	-nan	 nan	-nan	
2798.0000000000	-nan	-nan	 nan	-nan	-nan	
2799.0000000000	-nan	-nan	-nan	 nan	-nan	
2800.0000000000	-nan	-nan	 nan	-nan	-nan	
2801.0000000000	-nan	-nan	-nan	 nan	-nan	
2802.0000000000	-nan	-nan	 nan	-nan	-nan	
2803.0000000000	-nan	-nan	-nan	 nan	-nan	
2804.0000000000	-nan	-nan	 nan	-nan	-nan	
2805.0000000000	-nan	-nan	-nan	 nan	-nan	
2806.0000000000	-nan	-nan	 nan	-nan	-nan	
2807.0000000000	-nan	-nan	-nan	 nan	-nan	
2808.0000000000	-nan	-nan	 nan	-nan	-nan	
2809.0000000000	-nan	-nan	-nan	 nan	-nan	
2810.0000000000	-nan	-nan	 nan	-nan	-nan	
2811.0000000000	-nan	-nan	-nan	 nan	-nan	
2812.0000000000	-nan	-nan	 nan	-nan	-nan	
2813.0000000000	-nan	-nan	-nan	 nan	-nan	
2814.0000000000	-nan	-nan	 nan	-nan	-nan	
2815.0000000000	-nan	-nan	-nan	 nan	-nan	
2816.0000000000	-nan	-nan	 nan	-nan	-nan	
2817.0000000000	-nan	-nan	-nan	 nan	-nan	
2818.0000000000	-nan	-nan	 nan	-nan	-nan	
2819.0000000000	-nan	-nan	-nan	 nan	-nan	
2820.0000000000	-nan	-nan	 nan	-nan	-nan	
2821.0000000000	-nan	-nan	-nan	 nan	-nan	
2822.0000000000	-nan	-nan	 nan	-nan	-nan	
2823.0000000000	-nan	-nan	-nan	 nan	-nan	
2824.0000000000	-nan	-nan	 nan	-nan	-nan	
2825.0000000000	-nan	-nan	-nan	 nan	-nan	
2826.0000000000	-nan	-nan	 nan	-nan	-nan	
2827.0000000000	-nan	-nan	-nan	 nan	-nan	
2828.0000000000	-nan	-nan	 nan	-nan	-nan	
2829.0000000000	-nan	-nan	-nan	 nan	-nan	
2830.0000000000	-nan	-nan	 nan	-nan	-nan	
2831.0000000000	-nan	-nan	-nan	 nan	-nan	
2832.0000000000	-nan	-nan	 nan	-nan	-nan	
2833.0000000000	-nan	-nan	-nan	 nan	-nan	
2834.0000000000	-nan	-nan	 nan	-nan	-nan	
2835.0000000000	-nan	-nan	-nan	 nan	-nan	
2836.0000000000	-nan	-nan	 nan	-nan	-nan	
2837.0000000000	-nan	-nan	-nan	 nan	-nan	
2838.0000000000	-nan	-nan	 nan	-nan	-nan	
2839.0000000000	-nan	-nan	-nan	 nan	-nan	
2840.0000000000	-nan	-nan	 nan	-nan	-nan	
2841.0000000000	-nan	-nan	-nan	 nan	-nan	
2842.0000000000	-nan	-nan	 nan	-nan	-nan	
2843.0000000000	-nan	-nan	-nan	 nan	-nan	
2844.0000000000	-nan	-nan	 nan	-nan	-nan	
2845.0000000000	-nan	-nan	-nan	 nan	-nan	
2846.0000000000	-nan	-nan	 nan	-nan	-nan	
2847.0000000000	-nan	-nan	-nan	 nan	-nan	
2848.0000000000	-nan	-nan	 nan	-nan	-nan	
2849.0000000000	-nan	-nan	-nan	 nan	-nan	
2850.0000000000	-nan	-nan	 nan	-nan	-nan	
2851.0000000000	-nan	-nan	-nan	 nan	-nan	
2852.0000000000	-nan	-nan	 nan	-nan	-nan	
2853.0000000000	-nan	-nan	-nan	 nan	-nan	
2854.0000000000	-nan	-nan	 nan	-nan	-nan	
2855.0000000000	-nan	-nan	-nan	 nan	-nan	
2856.0000000000	-nan	-nan	 nan	-nan	-nan	
2857.0000000000	-nan	-nan	-nan	 nan	-nan	
2858.0000000000	-nan	-nan	 nan	-nan	-nan	
2859.0000000000	-nan	-nan	-nan	 nan	-nan	
2860.0000000000	-nan	-nan	 nan	-nan	-nan	
2861.0000000000	-nan	-nan	-nan	 nan	-nan	
2862.0000000000	-nan	-nan	 nan	-nan	-nan	
2863.0000000000	-nan	-nan	-nan	 nan	-nan	
2864.0000000000	-nan	-nan	 nan	-nan	-nan	
2865.0000000000	-nan	-nan	-nan	 nan	-nan	
